Stephen Luttrell
Prashanth L. A.
Justin Cheng
Jure Leskovec
Dong Zhang
Mubarak Shah
Jose Caballero
Daniel Rueckert
Jonathan Masci
Emmanuel Hebrard
Barry O'Sullivan
Odalric-Ambrym Maillard
Carola Doerr
Liane Gabora
Julian Togelius
Simon M. Lucas
Martin Burger
Roger Grosse
Arthur Guez
David Silver
Victor Lempitsky
Mathieu Salzmann
Gert de Cooman
Garvesh Raskutti
Rebecca Willett
Dimosthenis Karatzas
Andrew D. Bagdanov
Tor Lattimore
Peter Sunehag
Mateusz Malinowski
K. Eswaran
Basura Fernando
Sergio Escalera
Yi Guo
Miltiadis Allamanis
Eric P. Xing
Frank Neumann
Xinggang Wang
Cong Yao
Sougata Chaudhuri
Ricardo Ribeiro
David Martins de Matos
Arnaud Martin
Christophe Osswald
Patrick C. McGuire
Bhaskar D. Rao
Truong Q. Nguyen
Dong Huang
Yoon Kim
Ajith Abraham
Rishabh Singh
Abdel-rahman Mohamed
Mark Dredze
Nancy Ide
David M. W. Powers
Yun Liu
Oncel Tuzel
Claus-Peter Wirth
Kewen Wang
Byron Boots
Geoff Gordon
Christian Igel
Nan Li
Jost Tobias Springenberg
Martin Riedmiller
Ryan A. Rossi
Jennifer Neville
Li Liu
Ling Shao
Leonid Peshkin
Nicolas Meuleau
Leslie Pack Kaelbling
Yan Li
Juan-Manuel Torres-Moreno
Alessandro Chiuso
German Rigau
Mijung Park
Kamalika Chaudhuri
Manuel Mazzara
Zhouyuan Huo
Peter Buhlmann
David Sontag
Ronen Basri
Bart Selman
Fabian Pedregosa
Bertrand Thirion
Alexandre Gramfort
Zhi-Hua Zhou
Assaf Hallak
Atilim Gunes Baydin
Ramon Lopez de Mantaras
Santiago Ontanon
Qiang Fu
Padhraic Smyth
Danilo Jimenez Rezende
Yujia Li
Dragomir R. Radev
Weinan Zhang
Yong Yu
Nicu Sebe
Chao Gao
Yu Lu
Dengyong Zhou
Deovrat Kakde
Arin Chaudhuri
Daniel J. McDonald
Cosma Rohilla Shalizi
Ivor W. Tsang
Xiaofei He
Kevin McGuinness
Xavier Giro-i-Nieto
Noel E. O'Connor
Lior Wolf
Ioannis Mitliagkas
Solomon Eyal Shimony
Carmel Domshlak
Aaditya Ramdas
Sashank J. Reddi
Svetha Venkatesh
Tal Remez
Or Litany
Alex M. Bronstein
Francesco Orabona
David Pal
Jonathan Huang
Carlos Guestrin
Chen Fang
Alexander Shekhovtsov
Carsten Rother
Bogdan Savchynskyy
Nicola Di Mauro
Floriana Esposito
Ricardo Fabbri
Ryan Cotterell
Lenka Zdeborova
Irina Gaynanova
Nisheeth K. Vishnoi
Jason Yosinski
Bhuwan Dhingra
William W. Cohen
Kieran Greer
Tobias Schnabel
Karteek Alahari
Alexander Jung
Chee Seng Chan
Christof Monz
Konstantinos Chatzilygeroudis
Alejandro C. Frery
Finn Verner Jensen
Ben Upcroft
Avi Pfeffer
Jin Tian
Jan Leike
Weiran Wang
Raman Arora
Karen Livescu
Jeff Bilmes
Xiaojin Zhu
Johan A. K. Suykens
Ioannis Tsamardinos
Tomas Veloz
Joydeep Ghosh
Yu Sun
Claire Cardie
Fang Liu
Daniele Ramazzotti
Carlos Castillo
Majid Janzamin
Martin Josef Geiger
Petar Kormushev
Simone Bianco
Thomas L. Dean
Yichen Wei
Mihai A. Petrovici
Robert Legenstein
Wolfgang Maass
Johannes Schemmel
Karlheinz Meier
Ana Mestrovic
Sandeep Kumar
Shalabh Bhatnagar
Hao Zhang
Peter Corke
Yang Yu
Marco Cuturi
Voot Tangkaratt
Ilya Sutskever
Qiong Yan
Li Xu
Jiaya Jia
Sayantan Sarkar
Helder Araujo
Pedro Miraldo
Allon G. Percus
Ji Liu
Jacob Steinhardt
Qibin Zhao
Liqing Zhang
Olivier Fercoq
Benjamin Graham
Hanjun Dai
Le Song
Xu Sun
Shipra Agrawal
Cem Tekin
Jakub Konecny
Michael P. Wellman
Paul M. B. Vitanyi
Stuart Russell
Damian H. Zanette
Peilin Zhao
Jun Li
Jasper Snoek
Kevin Swersky
Richard S. Zemel
Ryan P. Adams
C. Lee Giles
Ludovic Denoyer
Xiaolong Wang
Namrata Vaswani
Tim Oates
Lars Petersson
Antoni B. Chan
Joseph Salmon
Yee Whye Teh
Zsolt Kira
Issei Sato
Hiroki Sayama
Danushka Bollegala
Ken-ichi Kawarabayashi
Till Mossakowski
Zhilin Zhang
Tolga Tasdizen
Shahryar Rahnamayan
Dongbo Min
Subramanian Ramamoorthy
T. R. Gopalakrishnan Nair
Anton Osokin
Simon Lacoste-Julien
Weinan E
Patrick Perez
Jacopo Cavazza
Gang Wang
Georgios B. Giannakis
Yonina C. Eldar
Rich Caruana
Michel Verleysen
Nicolas Dobigeon
Nesreen K. Ahmed
Jan Poland
Zhong Ji
Yanwei Pang
Adish Singla
Amin Karbasi
Pierre Sermanet
Purnamrita Sarkar
Stefano Ermon
Fabio Cuzzolin
Jose Hernandez-Orallo
Moises Goldszmidt
Michael A. Osborne
Ankur Handa
Martha White
Marina Meila
Patrick Wieschollek
Hendrik P. A. Lensch
Dougal J. Sutherland
Seth Flaxman
H. Sebastian Seung
Prakash P. Shenoy
Jonathan Scarlett
Volkan Cevher
Kristina Lerman
Abhisek Kundu
Dheevatsa Mudigere
Christoph Benzmueller
Nicolas Le Roux
Hanspeter Pfister
Aaron Hertzmann
Jan Niehues
Zeeshan Ahmed
Sheng Wang
Zhen Li
Yizhou Yu
Jinbo Xu
Babak Saleh
Leila Kosseim
Hiroyuki Kasai
Michael Gr. Voskoglou
Martin Renqiang Min
Jun Zhang
Shuai Li
Yang Zhang
Alexander C. Berg
Hal Daume III
Jing Wang
Sakrapee Paisitkriangkrai
Qinfeng Shi
A. N. Gorban
Ronan Collobert
Abhishek Gupta
Roozbeh Mottaghi
Ali Farhadi
Benjamin Van Durme
Brian Kingsbury
Aleksandr Y. Aravkin
Bhuvana Ramabhadran
Kai-Wei Chang
Armando Solar-Lezama
Alessandro Rinaldo
Bob Coecke
Jingjing Xu
Zohar Karnin
Garrison W. Cottrell
Jayadev Acharya
Constantinos Daskalakis
Jian Yang
Mathieu Blondel
Jukka Corander
Anoop Cherian
Bo Thiesson
David Maxwell Chickering
Christian Rupprecht
Hau-tieng Wu
Kfir Y. Levy
Yingzhen Li
Daniel Hernandez-Lobato
Richard E. Turner
Soheil Kolouri
Kuan Liu
Aurelien Bellet
Michael Picheny
Fei Sha
Vikas Singh
Jia-Bin Huang
Will Monroe
Christopher Potts
Feng Gu
Julie Greensmith
Regina Barzilay
Qingming Huang
Raviv Raich
Quanzheng Li
Bin Dong
Lin Xu
Shaobo Lin
Jinshan Zeng
Christophe Guyeux
Antonio Valerio Miceli Barone
Linda C. van der Gaag
Gerard Briscoe
Bin Yu
Adrian Basarab
Jean-Yves Tourneret
Shusen Wang
Zhihua Zhang
Vince Lyzinski
Minh Tang
Patrick Rodler
Kostyantyn Shchekotykhin
Gerhard Friedrich
Justin Johnson
Alexandre Alahi
Yang Feng
Julian Ibarz
Siwei Lyu
David Poole
Jenq-Neng Hwang
Kamal Sarkar
Justin Romberg
Anshumali Shrivastava
Mihajlo Grbovic
Nemanja Djuric
Vladan Radosavljevic
Maja Pantic
Jacob Eisenstein
Achintya Das
Nihar B. Shah
Martin J. Wainwright
Muaz A. Niazi
Mohammed Javed
P. Nagabhushan
B. B. Chaudhuri
Yu-Xiang Wang
Sandro Sozzo
Shenghuo Zhu
Eric B. Laber
Karol Gregor
Roi Reichart
Kenji Kawaguchi
Daniel M. Roy
Debin Zhao
Daphne Koller
Alan S. Willsky
Gert Cauwenberghs
Laurent Jacques
Prakash Ishwar
Yi Li
Qi Wei
Yixin Chen
Danail Stoyanov
Emanuele Rodola
Lyudmila Mihaylova
Devi Parikh
Lovekesh Vig
Gautam Shroff
Nikos Deligiannis
Mark Burgin
Tobias Friedrich
Markus Wagner
Nilanjan Dey
Jorg Puhrer
Dan Garber
Song Wang
Jiawei Zhang
Hamid R. Rabiee
Asja Fischer
Kobbi Nissim
Uri Stemmer
Michael Rabbat
Nan Rosemary Ke
Anirudh Goyal
Laurent Charlin
Chris Pal
Doina Precup
Ming-Yu Liu
Alex Waibel
Andras Rozsa
Manuel Gunther
Terrance E. Boult
Aaron Clauset
A. Mani
John Paisley
Shmuel Peleg
Hemanth Venkateswara
Sethuraman Panchanathan
Emilie Kaufmann
Karen Das
Rui Wang
Firas A. Jassim
Qifei Wang
Ferda Ofli
Igor Mordatch
Timothy Lillicrap
Zhao Kang
Chong Peng
Qiang Cheng
Bodo Rosenhahn
T. V. Prasad
Jiri Vomlel
Sebastian Thrun
Anil K. Jain
Johannes Blomer
Tomasz Kajdanowicz
Ulrich Furbach
Pavan Turaga
Wei Chen
Hongdong Li
Jing Qian
Paolo Liberatore
Gregory F. Cooper
Wei Zhang
Vincent Y. F. Tan
Masaki Murata
Qing Ma
Hitoshi Isahara
Daniel Jiwoong Im
Victor O. K. Li
Wittawat Jitkrittum
Luc De Raedt
Tinne Tuytelaars
Hongyu Guo
Yannis Haralambous
Brijnesh J. Jain
Alan Aspuru-Guzik
Ziwei Liu
Ping Luo
Neil D. Lawrence
Christopher De Sa
Sham Kakade
Ethan M. Rudd
Tapani Raiko
Wolfgang Gatterbauer
Christos Faloutsos
Yevgeniy V. Bodyanskiy
Oleksii K. Tyshchenko
Andreas Christmann
Renbo Zhao
Huan Xu
Bo Liu
Ilya Loshchilov
Marc Schoenauer
Michele Sebag
Vitorino Ramos
Dmytro Terletskyi
Jacob Andreas
Akshay Soni
Brian C. Lovell
Jianfei Chen
Qiang Ji
Joost Vennekens
Jan Van den Bussche
Augusto Salazar
Daniel A. Braun
Jie Yang
Raj Nath Patel
John C. Duchi
Vedran Dunjko
Hans J. Briegel
Michael R. Smith
Feiyun Zhu
Chunhong Pan
Florentin Smarandache
Stevan Harnad
Indranil Pan
Saptarshi Das
Hsuan-Tien Lin
Raymond J. Mooney
Fedor Zhdanov
John P. Cunningham
Tianbao Yang
Malik Magdon-Ismail
Lianwen Jin
Runchun Wang
Chetan Singh Thakur
Tara Julia Hamilton
Jonathan Tapson
Andre van Schaik
Thomas G. Dietterich
Stephan Mandt
Krikamol Muandet
Kenji Fukumizu
Bharath Sriperumbudur
Guoping Qiu
Deva Ramanan
Dietmar Roesner
Manuela Kunze
Shohei Shimizu
Aapo Hyvarinen
Takashi Washio
Patrik O. Hoyer
Sarath Chandar
Richard Hartley
Kuang Zhou
Quan Pan
Jiwen Lu
Kui Jia
Zhongfei Zhang
Zhouchen Lin
Risheng Liu
M. M. A. Hashem
Philip S. Yu
Laurenz Wiskott
Soren Hauberg
Hung-Yi Lee
Liva Ralaivola
Cedric Richard
Michael S. Gashler
Xiangyang Xue
Yi Sun
Anna Rohrbach
Jelena Kovacevic
Philemon Brakel
Pierre Saveant
Rui Zhao
Joao Carreira
Cristian Sminchisescu
Kevin H. Knuth
Michiel Hermans
Xiaoming Liu
Guillaume Obozinski
Pan Zhang
Zhiguang Wang
James G. Scott
Zhenzhong Lan
Yi Zhu
Alexander G. Hauptmann
Josef Urban
Kun Zhang
Devansh Arpit
Matthias Seeger
Andrew Gordon Wilson
Lukasz Debowski
Erkan Bostanci
Valero Laparra
Gustau Camps-Valls
Yejin Choi
Junmo Kim
David B. Dunson
Alfred Hero
Jie Shen
Nicholas R. Jennings
Saeed Bagheri Shouraki
Wei Ding
Xindong Wu
D. S. Guru
Wei-Shi Zheng
Tiago P. Peixoto
Pierre-Francois Marteau
Xiang Zhang
Ram Sarkar
Nibaran Das
Yao Li
Cho-Jui Hsieh
Nagarajan Natarajan
Inderjit S. Dhillon
Sewoong Oh
Clark Glymour
Seyoung Kim
Louis-Philippe Morency
Ulas Bagci
Lili Mou
Yan Xu
Zhi Jin
Brahim Hnich
Ravi Ganti
Nikhil Rao
Konstantinos Kamnitsas
Bernhard Kainz
Richard Nock
Adrian Barbu
Aishwarya Agrawal
Nicolai Meinshausen
Hwee Tou Ng
Daniel Lehmann
Eric Gaussier
Guillaume Bouchard
Hong Yu
Yuval Tassa
Qingshan Liu
Gael Varoquaux
Andreas Eitel
Wolfram Burgard
Hado van Hasselt
Jifeng Dai
Michael Auli
David Grangier
Marc'Aurelio Ranzato
Andras Lorincz
Azadeh Alavi
Tomas Mikolov
Jonathon Shlens
Jeffrey Dean
Marc Claesen
Tshilidzi Marwala
Aurelien Lucchi
Kun Li
Joel W. Burdick
Swayambhoo Jain
Jarvis Haupt
Kohei Hayashi
Koushik Maharatna
Federico Tombari
Joao Marques-Silva
Carl Edward Rasmussen
Scott Reed
Zeynep Akata
Ramakrishna Vedantam
Kevin Murphy
Gal Chechik
Andreas Loukas
Nathanael Perraudin
Richa Sharma
Yarin Gal
Gonzalo Mateos
T. K. Satish Kumar
Sven Koenig
Christopher Amato
Eric A. Hansen
David Chiang
Jiajun Chen
Ramon Ferrer-i-Cancho
Carlos Gomez-Rodriguez
Amita Misra
Marilyn Walker
Pietro Perona
James Sharpnack
Didier Stricker
Ayatullah Faruk Mollah
Jamie Twycross
H. R. Tizhoosh
Brendan Jou
Alon Orlitsky
Ananda Theertha Suresh
Bharath K. Sriperumbudur
Xin Li
Jacob Bien
Yue Zhang
Mehrnoosh Sadrzadeh
Stephen Clark
Christian Theobalt
Bing Shuai
Ting Liu
Ender Konukoglu
Zhenwen Dai
Neil Lawrence
Luis Marujo
Wang Ling
Joao P. Neto
Anatole Gershman
Bhiksha Raj
Yue Wang
Lamberto Ballan
Yingfei Wang
Rameswar Panda
Amit K. Roy-Chowdhury
Larry Heck
Mari Ostendorf
Christoph Schnorr
Vladimir Lifschitz
Navin Goyal
Mohamad Ivan Fanany
Yanfang Liu
Chen Sun
Manohar Paluri
Ram Nevatia
Lubomir Bourdev
Georg Gottlob
Hugo Larochelle
Baoxin Li
Minh-Ngoc Tran
Mattias Villani
Qingfu Zhang
Krishnendu Chatterjee
Andy M. Connor
Philip Bachman
David Krueger
Jia Zeng
Zhi-Qiang Liu
Stephen Roberts
James J. Q. Yu
Philip Ogunbona
Joan Serra
Yangqing Jia
Alexander Toshev
Sergey Ioffe
Priyadarshini Panda
Kaushik Roy
Xuhui Fan
Longbing Cao
Richard Yi Da Xu
Dong Xu
Jingpeng Li
Edmund Burke
Gautam Kamath
Wolfgang Faber
Stefan Woltran
Alexander T. Ihler
Han Gong
Shakir Mohamed
Reinhard Heckel
Jinfeng Yi
Pedro Cabalar
David McAllester
Lex Fridman
Bryan Reimer
Jungong Han
Alessandro Perina
Jun Sun
Eric Horvitz
Weicong Ding
Jose M. Alvarez
Debadeepta Dey
Leon Bottou
Eric Moulines
Lirong Xia
Raffaello Camoriano
Lorenzo Rosasco
Jelena Bradic
Mladen Kolar
Ritambhara Singh
Jack Lanchantin
Masashi Shimbo
Yuji Matsumoto
Xin Gao
Juan Carlos Niebles
Jinhui Tang
Ivan Titov
Seungjin Choi
Ulugbek S. Kamilov
Hassan Mansour
Arnak S. Dalalyan
Lav R. Varshney
Adeline Nazarenko
Xiaodan Zhu
Qian Chen
Si Wei
Hui Jiang
Xiang Yu
Amir Globerson
Tommi S. Jaakkola
Chao Xu
Lu Wang
Rong Zhou
Yuchen Zhang
Stanley Osher
Stefano Soatto
Andri Mirzal
Adnan Darwiche
Yun-Nung Chen
Simon Suster
Lantian Li
Dani Yogatama
Kyomin Jung
Sanjit A. Seshia
Pascal Van Hentenryck
Vijay Chandrasekhar
Jie Lin
Tiejun Huang
Wen Gao
Furong Huang
Daniel Lemire
Lorenzo Natale
Yisong Yue
Johan Schubert
Sivan Sabato
Armen E. Allahverdyan
Ke Tang
Toufiq Parag
Jonathan Lawry
Filippo Maria Bianchi
Robert Jenssen
J. Gerard Wolff
Mahantapas Kundu
Aravindan Vijayaraghavan
Suraj Srinivas
Xiao-Ping Zhang
Luke Zettlemoyer
Zhoujun Li
Noam Shazeer
Richard Booth
Leendert van der Torre
Santanu Chaudhury
Mausam
Thomas M. Breuel
David Vazquez
Antonio M. Lopez
Michael Osborne
Glenn Shafer
Andreas Veit
Dakshina Ranjan Kisku
Jamuna Kanta Sing
Phalguni Gupta
Adel Javanmard
Peter Stone
Daniel Gildea
Michael Moeller
Jing Lei
Ognjen Arandjelovic
Ming Li
Anastasios Kyrillidis
Quoc Tran-Dinh
Luca Baldassarre
Yang Zhao
Jian-Huang Lai
Enrico Magli
Ilias Diakonikolas
Daniel M. Kane
Alistair Stewart
Ken Satoh
Arya Mazumdar
Afonso S. Bandeira
Tae-Kyun Kim
Matthias Bethge
Martin Rajchl
Pontus Stenetorp
Yoshimasa Tsuruoka
Dieter Fox
Long Chen
Noah D. Goodman
Sheetal Kalyani
Lin Xiao
Ido Dagan
Lillian Lee
Zhijian Ou
Xuezhe Ma
Geoffrey J. Gordon
Claire Tomlin
Chang Xu
James Hays
Hyun Soo Park
Stella X. Yu
Zhenhao Ge
Ali Diba
Vivek Sharma
Irina Rish
David Eigen
Rob Fergus
Xiang Ren
Meng Qu
Jiawei Han
Songcan Chen
Antti Honkela
Armand Joulin
Damian Borth
Peer-Olaf Siebers
Rachel Ward
Zhou Zhao
Jiang Wang
Robert Sabourin
Jian Peng
Yang Yuan
Oliver Obst
Pascal Poupart
Prashant Doshi
Huy L. Nguyen
Maxim Raginsky
Jie Lu
Jan-Willem van de Meent
Jesse Read
Guillaume Lample
Stefan Lee
Shengjin Wang
Xiaohui Shen
Zhe Lin
Kalyan Sunkavalli
Xin Lu
Sebastian Risi
Rif A. Saurous
Srivatsan Laxman
Francesca Rossi
Alan Fern
Anant Raj
Bernd Gartner
Martin Jaggi
Stephen Marsland
Akiko Takeda
Giovanni Montana
Shimon Whiteson
Christian R. Shelton
Ronald Hochreiter
Christoph Waldhauser
Yi Zhang
Yunjin Chen
Ge Wang
Ruichi Yu
Ang Li
Vlad I. Morariu
Xintong Han
Larry S. Davis
Emre Neftci
Qianli Liao
Eric J. Horvitz
Carla P. Gomes
Anna Rumshisky
Arkaitz Zubiaga
Tim Rocktaschel
Sebastian Riedel
Wei Gao
Jiri Matas
Masato Okada
Jonathan Taylor
Ivan Oseledets
Hans van Ditmarsch
Andrei Popescu-Belis
Alon Schclar
Zuxuan Wu
Tao Zhang
Martin Kleinsteuber
Ali Jalali
Yun Yang
Hui Li
Xue Li
Palash Dey
Samuel R. Bowman
Lorenzo Livi
Antonello Rizzi
Alireza Sadeghian
Dawn Song
Zhanxing Zhu
Rui Yan
Dongyan Zhao
Ravi Kiran Sarvadevabhatla
Mario Mastriani
Zhaosong Lu
Michael Ying Yang
Ramji Venkataramanan
Eric Laporte
Jimeng Sun
Richard Zemel
Alon Gonen
Thomas Fang Zheng
Sunil Kumar Kopparapu
Jacob Abernethy
Jordan Boyd-Graber
Jie Tang
Manny Rayner
Vishal Monga
Devis Tuia
Hao Dong
Yike Guo
Scott W. Linderman
Liam Paninski
Rajiv Khanna
Miguel Ballesteros
Jonathan P. How
Aysegul Dundar
Eugenio Culurciello
Rustem Takhanov
Fathi M. Salem
Bolei Zhou
Bing Xiang
Paul Swoboda
Mauro Maggioni
Angel F. Garcia-Fernandez
Aswin C. Sankaranarayanan
Johannes Welbl
Ghassan Hamarneh
M. A. El-Dosuky
T. Tony Cai
Erik Cuevas
Daniel Zaldivar
Marco Perez
Mariano Tepper
Karthik Narasimhan
Mohit Bansal
Shuchin Aeron
Vaneet Aggarwal
Xiaodong Wang
Alessandro Sordoni
Yangfeng Ji
Tobi Delbruck
Sadeep Jayasumana
Mehrtash Harandi
Patrick Gallinari
Yining Wang
Yukun Zhu
Jingyi Yu
Marco Pavone
Alina Zare
Soumith Chintala
Koby Crammer
Hayder Radha
Yevgeniy Vorobeychik
Jun-Yan Zhu
Philipp Krahenbuhl
Eli Shechtman
Karl Moritz Hermann
Behnam Neyshabur
Robert E. Schapire
Sanjay Shakkottai
Oluwasanmi Koyejo
Christos Boutsidis
Xingguo Li
Tuo Zhao
Carl Henrik Ek
Andreas Damianou
Ke Li
Kalyanmoy Deb
Peter Wittek
Bohan Zhuang
Mario Lucic
Hamed Hassani
Lennart Svensson
Vitaly Schetinin
Nasser M. Nasrabadi
Haohan Wang
Zhiyuan Shi
Jean-Denis Durou
Ryuta Arisaka
Jan Egger
Shubham Tulsiani
Zheng Wen
Yasin Abbasi-Yadkori
Desmond Elliott
Loic Barrault
Fethi Bougares
Suleyman S. Kozat
Mark Schmidt
Stephane Gaiffas
Shereen Oraby
Daniel J. Mankowitz
Nan Yang
Furu Wei
Vikash K. Mansinghka
Neda Jahanshad
Barbara Hammer
Martin Thoma
Judy Goldsmith
Jaderick P. Pabico
Brian Baingana
Takanori Maehara
Rajesh Ranganath
Liang Lin
Wei Yang
Steve Hanneke
Mark Levene
Wenbin Li
Alex Bronstein
Nader H. Bshouty
Weiyao Lin
Pierrick Tranouez
S. V. N. Vishwanathan
Julien Mairal
Deniz Akdemir
Jiajun Zhang
Michael L. Littman
Wei Dai
Wei-Ying Ma
Jose M. Pena
Ion Androutsopoulos
Paolo Favaro
Cheng Li
Yue Wu
John Lafferty
Alban Desmaison
Rudy Bunel
M. Pawan Kumar
Gang Niu
Giulio Bottegal
Hakan Hjalmarsson
Shin Ishii
Hsiang-Fu Yu
Lukasz Kaiser
Sanjiang Li
Gerard Biau
Marek Smieja
Jacek Tabor
Trang Pham
Truyen Tran
Xiaokang Yang
Arindam Basu
Shanmuganathan Raman
Sameer Singh
Hossein Hosseini
Jorge Nocedal
Sheng Chen
Tiberio Caetano
Huizhen Yu
Gang Liu
Verena Rieser
Oliver Lemon
Naiyan Wang
Dit-Yan Yeung
Gene Cheung
Edward Meeds
Alexandros G. Dimakis
Rene Vidal
Alfred O. Hero
Yoshiharu Maeno
Chang Huang
Shijian Lu
Kai Yu
Shuming Ma
Hao Chen
Pheng-Ann Heng
Jose M. Bioucas-Dias
Mario A. T. Figueiredo
Radha Poovendran
Shyam Visweswaran
Shujin Zhu
Michael J. Black
Javier Romero
Saurabh Singh
Shuichi Kawano
Saif M. Mohammad
Ming Liu
Lei Tai
Volker Tresp
T. Marwala
Brian Eriksson
Taifeng Wang
Bin Wang
Filip Radenovic
Giorgos Tolias
Ondrej Chum
Luciano Serafini
Liangliang Cao
Duyu Tang
Mohammed Bennamoun
Senjian An
Ferdous Sohel
Song Liu
Michael U. Gutmann
Po-Ling Loh
Stephen E. Fienberg
Ines Lynce
Shoaib Ehsan
Adrian F. Clark
Klaus D. McDonald-Maier
Ulrike von Luxburg
Marc Lelarge
Laurent Massoulie
Kai Puolamaki
Emilia Oikarinen
Jean Ponce
Peter Haddawy
Josef Kittler
George Tucker
Sebastian Ruder
Katherine Heller
Gerhard Widmer
Hamid Reza Hassanzadeh
Ali Shojaie
David Barber
Huy Phan
Alfred Mertins
Gernot Riegler
Vince Calhoun
Yu-Ping Wang
Stefan Sommer
Fabien Moutarde
Sanjeev Arora
Aditya Bhaskara
Andrew Cotter
Stefan Schaal
Sebastian Trimpe
Vinay Bettadapura
Irfan Essa
Misha Denil
Yannis Panagakis
Stefanos Zafeiriou
Wei Wu
Ran El-Yaniv
Facundo Bromberg
Andreas Dengel
Bruce D'Ambrosio
Arsalan Mousavian
Jana Kosecka
Qinliang Su
Xuejun Liao
Changshui Zhang
Makoto Yamada
Klaus Greff
Paris Smaragdis
Stefan Carlsson
Timothee Masquelier
Christoforos Anagnostopoulos
Daniel Cohen-Or
Roman V. Yampolskiy
Stan Z. Li
Muhammad Yousefnezhad
Felix X. Yu
Tony Jebara
Max Jaderberg
Yao Zhao
Nigel Collier
Jinyu Li
Mahito Sugiyama
Karsten M. Borgwardt
Hung Bui
Xiaodan Liang
Marcin Moczulski
Maximilian Karl
Martin Danelljan
Fahad Shahbaz Khan
Michael Felsberg
Jun Zhou
Minh N. Do
Christian A. Naesseth
Andreas Svensson
Hao Yang
Joey Tianyi Zhou
Jianfei Cai
Michael Elad
James T. Kwok
Jiantao Jiao
Feng Chen
Adam Klivans
S. M. Kamruzzaman
Shaoqing Ren
Mathias Berglund
William L. Hamilton
Anca Dragan
Partha Talukdar
Kaiqi Huang
Qiang Qiu
Silvia Villa
XuanLong Nguyen
Alexandra Carpentier
Samory Kpotufe
Liu Yang
Sumit Gulwani
Joachim M. Buhmann
Fan Yang
Zhilin Yang
Sebastien Verel
Jiaming Song
Tao Xu
Dimitris Metaxas
Nevin L. Zhang
Christian Szegedy
Dragomir Anguelov
Andrew Rabinovich
Robert Calderbank
Nan Jiang
Bicheng Ying
Bing Liu
Carlos Gershenson
Graham W. Taylor
Lluis Marquez
Jianbing Shen
Nicola Leone
Zhuo Chen
Shinji Watanabe
Cyril Furtlehner
Ambedkar Dukkipati
Reza Farrahi Moghaddam
Mohamed Cheriet
Mykel J. Kochenderfer
Eckhard Hitzer
Sergio Guadarrama
Stephen J. Roberts
Liang Lu
Steve Renals
Zhen Cui
Qian Wang
Satoshi Nakamura
Albert Gordo
Luciano da Fontoura Costa
Guo-Jun Qi
Aaron van den Oord
Ahmed Hefny
Brooks Paige
Min Xu
Roland Kwitt
Marc Niethammer
Janne V. Kujala
Simone Scardapane
Vladimir Temlyakov
Pascal Hitzler
Adam Summerville
Marek Rei
Hong Qiao
Xiao-Lei Zhang
David Suter
Luca Ambrogioni
Eric Maris
Simon Lucey
Quanming Yao
Tianyi Zhou
Prasanna Sattigeri
Lorenzo Torresani
Marc Bolanos
Hocine Cherifi
Hao Su
Marc G. Bellemare
Jonathan M. Garibaldi
Ernesto Diaz-Aviles
Arthur Szlam
Bram van Ginneken
Gertjan van Noord
Roy Fox
Gilles Stoltz
Anon Plangprasopchok
Bill Byrne
Daniel Fried
Gaurav Sharma
Ning Zhang
Jean-Michel Morel
Rishabh Iyer
Jianxin Wu
Guido Borghi
Kilian Q. Weinberger
Xiangyu Wang
Sebastian Ordyniak
Stefan Szeider
Hannaneh Hajishirzi
Venu Govindaraju
Eli David
Moshe Koppel
Nathan S. Netanyahu
Bao-Gang Hu
Yang Li
Stefan Riezler
Michael Morak
Marius Leordeanu
Atsushi Fujii
Tetsuya Ishikawa
Francois Caron
Mihai Cucuringu
William T. Freeman
Hao Li
Panayotis Mertikopoulos
Richard Combes
Alexandre Proutiere
Nicholas Mattei
Lucas Theis
Ales Leonardis
Chenliang Xu
Bingbing Ni
Shibani Santurkar
Lin Wu
Xiang Li
Martin Jagersand
Wojciech Marian Czarnecki
Maximilian Nickel
Linlin Shen
Yaniv Romano
Jiliang Tang
Yi Chang
Shipeng Li
Christoph Schommer
Yu-Wing Tai
Krzysztof Wolk
Krzysztof Marasek
Pablo Sprechmann
Kishore Konda
Per Kristian Lehre
Negar Kiyavash
Kyuyeon Hwang
Guoshen Yu
Bin Liu
Michael Gelfond
Jialin Liu
Olivier Teytaud
Camelia Ignat
Ameet Talwalkar
Karen Simonyan
Tom Schaul
Michal Valko
Eric C. Chi
J. Nathan Kutz
James V. Burke
Mahyar Najibi
Mohammad Rastegari
Ronen I. Brafman
Youssef Bassil
Arnaud Doucet
Petri Myllymaki
Pedro Domingos
Xiaojun Chang
Sen Wang
Mengdi Wang
Rafal Jozefowicz
Nojun Kwak
Zhiyuan Liu
Vitor Santos Costa
Jesse Davis
David Page
Hong Zhang
Marco Montali
Joost van de Weijer
Varun Jampani
Suma Bhat
Pramod Viswanath
Louis Wehenkel
Gal Dalal
Brian McWilliams
Zengyou He
Xiaofei Xu
Shengchun Deng
Min Sun
Fahiem Bacchus
Cesare Furlanello
Giuseppe Jurman
Alhussein Fawzi
Canyi Lu
Petro M. Gopych
Xinyang Deng
Yong Deng
Song Han
Yu Wang
William J. Dally
Shahin Shahrampour
Dimitris Samaras
Veronika Cheplygina
Marleen de Bruijne
Adrien Gaidon
Massimiliano Sassoli de Bianchi
Qing Zhou
